"","x"
"1",185963
"2",-994324
"3",451438
"4",942441
"5",583789
"6",643975
"7",972484
"8",-396473
"9",560020
"10",899216
"11",354067
"12",344588
"13",-990114
"14",-550546
"15",654764
"16",-914839
"17",-456242
"18",125173
"19",314243
"20",-599385
"21",-298004
"22",-895428
"23",114930
"24",197784
"25",648172
"26",-252266
"27",-744019
"28",471746
"29",486857
"30",-87073
"31",409429
"32",689791
"33",2181
"34",230213
"35",327705
"36",-471979
"37",-662461
"38",-132044
"39",408381
"40",-661197
"41",-254591
"42",552563
"43",918492
"44",-66009
"45",695473
"46",-730121
"47",338296
"48",200696
"49",225383
"50",-217230
"51",-425680
"52",-94864
"53",418425
"54",425999
"55",-990490
"56",-394567
"57",988918
"58",375922
"59",488012
"60",-339817
"61",-990790
"62",-742253
"63",614100
"64",-103460
"65",-634941
"66",330682
"67",791236
"68",417917
"69",-103954
"70",528511
"71",-766390
"72",660031
"73",797010
"74",549612
"75",-386664
"76",607307
"77",-25810
"78",8422
"79",404301
"80",-218366
"81",-201958
"82",680817
"83",-958881
"84",972767
"85",909085
"86",254410
"87",-851575
"88",177233
"89",-552845
"90",310662
"91",443285
"92",370776
"93",-110101
"94",281323
"95",222884
"96",50810
"97",-930490
"98",139744
"99",-871280
"100",-173739
