"","x"
"1",-699728
"2",-2335
"3",123440
"4",-544530
"5",173466
"6",-411060
"7",-656979
"8",210364
"9",-70228
"10",-391139
"11",-282945
"12",613314
"13",600552
"14",350460
"15",401374
"16",432194
"17",-942362
"18",-964596
"19",-353705
"20",-314830
"21",-41803
"22",-689406
"23",489385
"24",-293397
"25",-891365
"26",808134
"27",-416345
"28",404168
"29",757758
"30",-531949
"31",-332678
"32",132012
"33",-161388
"34",690559
"35",164256
"36",-368076
"37",-373729
"38",-899976
"39",-340713
"40",-488343
"41",443711
"42",34340
"43",871817
"44",-785942
"45",-723765
"46",949334
"47",-911176
"48",-790609
"49",-420129
"50",878618
"51",-558877
"52",257175
"53",-51934
"54",-42166
"55",-533452
"56",-203895
"57",788645
"58",68440
"59",380969
"60",-104265
"61",-509951
"62",960640
"63",-974192
"64",436507
"65",-75797
"66",387463
"67",-733823
"68",-861325
"69",574549
"70",176880
"71",-816026
"72",-19718
"73",-609501
"74",-4781
"75",-600903
"76",-444536
"77",113876
"78",412105
"79",-879872
"80",-367022
"81",-17264
"82",296357
"83",-735981
"84",155265
"85",67712
"86",43212
"87",555446
"88",-262183
"89",968699
"90",-791727
"91",-713690
"92",-158014
"93",-443732
"94",-181035
"95",-751063
"96",317973
"97",-813724
"98",283683
"99",459278
"100",620815
