"","x"
"1",665284
"2",226282
"3",-477017
"4",-357253
"5",645574
"6",82460
"7",411352
"8",-677033
"9",-296641
"10",-587321
"11",162736
"12",217784
"13",-271560
"14",645886
"15",-330395
"16",584897
"17",-140268
"18",-563366
"19",-209418
"20",842990
"21",56396
"22",-963816
"23",207143
"24",-317787
"25",-580417
"26",505483
"27",780085
"28",572266
"29",323433
"30",944162
"31",832305
"32",-124011
"33",912999
"34",-671884
"35",624009
"36",839696
"37",-515657
"38",-47503
"39",96968
"40",718633
"41",299334
"42",17555
"43",451611
"44",839197
"45",-388856
"46",645816
"47",180742
"48",-957247
"49",-17114
"50",-341393
"51",394339
"52",409434
"53",918917
"54",680679
"55",630592
"56",167913
"57",-861108
"58",732177
"59",81883
"60",527226
"61",-448266
"62",-112894
"63",-81357
"64",-221567
"65",77593
"66",-281128
"67",66839
"68",-82820
"69",-769578
"70",378369
"71",-69100
"72",-917156
"73",-598049
"74",-230786
"75",358355
"76",696260
"77",-185967
"78",-555123
"79",875810
"80",468239
"81",-929724
"82",628004
"83",-276219
"84",28016
"85",-100163
"86",-362872
"87",-845055
"88",879698
"89",-160347
"90",850293
"91",-948040
"92",34058
"93",677062
"94",-454164
"95",-145388
"96",-195760
"97",684568
"98",-905019
"99",-438228
"100",-605109
