"","x"
"1",-467863
"2",479366
"3",783595
"4",697460
"5",804220
"6",389059
"7",-50691
"8",-417645
"9",-134372
"10",-824577
"11",289974
"12",-502071
"13",-708130
"14",524312
"15",872967
"16",303575
"17",-215510
"18",608476
"19",-649513
"20",-42248
"21",-2348
"22",965637
"23",-320127
"24",-583992
"25",-490985
"26",359049
"27",-990757
"28",616659
"29",523404
"30",703819
"31",173472
"32",-633700
"33",957796
"34",-527005
"35",-954949
"36",-244836
"37",-546046
"38",-346293
"39",865076
"40",-202842
"41",-264487
"42",-997726
"43",-719170
"44",498908
"45",-968592
"46",-708455
"47",-563715
"48",566703
"49",987104
"50",-929561
"51",-976198
"52",-796140
"53",941759
"54",-148441
"55",-574377
"56",312996
"57",-589206
"58",-515392
"59",-315851
"60",-883390
"61",8708
"62",752981
"63",-290564
"64",-94575
"65",486253
"66",-575581
"67",-115298
"68",550155
"69",-341360
"70",-827903
"71",-184307
"72",-92201
"73",963769
"74",-770837
"75",306754
"76",-997685
"77",20381
"78",-48056
"79",443319
"80",-671492
"81",-435001
"82",713954
"83",491208
"84",205286
"85",94144
"86",-617446
"87",616692
"88",-118861
"89",19920
"90",582942
"91",-240721
"92",-572347
"93",-194292
"94",691013
"95",495203
"96",216850
"97",48978
"98",513281
"99",227739
"100",867027
