"","x"
"1",-72443
"2",709454
"3",-997907
"4",-221484
"5",-299623
"6",-176744
"7",-78075
"8",998667
"9",436474
"10",219305
"11",74572
"12",53887
"13",-967436
"14",-192652
"15",68062
"16",586747
"17",855165
"18",730016
"19",-399078
"20",685014
"21",30901
"22",413883
"23",610773
"24",-531001
"25",-671898
"26",4118
"27",235178
"28",640150
"29",-75378
"30",510609
"31",148078
"32",-571395
"33",284109
"34",370882
"35",-918419
"36",-965006
"37",921196
"38",536016
"39",-993467
"40",-595978
"41",-155765
"42",256201
"43",-861485
"44",567918
"45",-338900
"46",864235
"47",891462
"48",-158897
"49",174907
"50",164667
"51",739717
"52",423149
"53",-813912
"54",-151951
"55",-833668
"56",169452
"57",-7294
"58",233683
"59",-360302
"60",339183
"61",-905156
"62",-378940
"63",701486
"64",-802635
"65",829085
"66",814013
"67",979446
"68",578814
"69",771862
"70",-689418
"71",-252165
"72",552017
"73",-341947
"74",-282156
"75",81210
"76",-806952
"77",172974
"78",665376
"79",-725855
"80",-366632
"81",-638268
"82",545982
"83",-345222
"84",417965
"85",-243437
"86",-640518
"87",928071
"88",-503597
"89",-776949
"90",446690
"91",972865
"92",-786378
"93",-724011
"94",661879
"95",188078
"96",-488
"97",489420
"98",49661
"99",-215279
"100",-438018
