"","x"
"1",-55171
"2",-718068
"3",437490
"4",-5328
"5",166661
"6",208892
"7",970045
"8",-205383
"9",-707625
"10",509931
"11",858067
"12",-140382
"13",-422115
"14",819158
"15",-762558
"16",-82761
"17",-681507
"18",9964
"19",-450050
"20",150055
"21",292279
"22",191548
"23",795283
"24",-144172
"25",51884
"26",724913
"27",-255847
"28",573595
"29",952153
"30",-496658
"31",336583
"32",481801
"33",-120492
"34",-303805
"35",69086
"36",-294848
"37",295055
"38",-167738
"39",984523
"40",-284079
"41",392941
"42",-632277
"43",84763
"44",-540584
"45",-745849
"46",479385
"47",21256
"48",874884
"49",-429806
"50",195434
"51",-760415
"52",997503
"53",-805411
"54",-949105
"55",-197697
"56",-754074
"57",836882
"58",-229468
"59",-167280
"60",-501202
"61",-811318
"62",-436486
"63",-799254
"64",297499
"65",860360
"66",805142
"67",202078
"68",628956
"69",957461
"70",-537783
"71",-552772
"72",-325054
"73",887786
"74",-903743
"75",-127078
"76",8522
"77",686710
"78",865342
"79",96263
"80",680851
"81",-165281
"82",528324
"83",-361942
"84",72386
"85",-416772
"86",159652
"87",693382
"88",-311742
"89",-243092
"90",345171
"91",-125713
"92",558612
"93",684795
"94",-995848
"95",803739
"96",56609
"97",198757
"98",-376004
"99",-549210
"100",-394729
