"","x"
"1",-522065
"2",262752
"3",-651768
"4",443133
"5",73572
"6",-63687
"7",-377941
"8",110513
"9",956901
"10",-650751
"11",-147990
"12",128696
"13",749611
"14",-508892
"15",785652
"16",50545
"17",-377744
"18",-207502
"19",724864
"20",2862
"21",-889351
"22",-845779
"23",-460585
"24",-659392
"25",888530
"26",-302227
"27",771875
"28",-208582
"29",-52899
"30",423960
"31",-288265
"32",56651
"33",747184
"34",768989
"35",888782
"36",341917
"37",-494475
"38",-910010
"39",-404989
"40",767997
"41",6252
"42",30723
"43",-157018
"44",-360749
"45",537520
"46",-41325
"47",-519418
"48",365082
"49",-386471
"50",729648
"51",-264749
"52",609941
"53",-467632
"54",-422848
"55",-927151
"56",236361
"57",17114
"58",99994
"59",551671
"60",11187
"61",541115
"62",-572028
"63",872890
"64",775614
"65",-158851
"66",-884821
"67",-498678
"68",63385
"69",938273
"70",894436
"71",-673430
"72",846872
"73",-461425
"74",-86856
"75",457065
"76",-831802
"77",463747
"78",-374478
"79",-502588
"80",66829
"81",-762097
"82",-798277
"83",-965577
"84",-855666
"85",-555591
"86",-77478
"87",-665832
"88",141494
"89",958255
"90",-926291
"91",-415173
"92",-966014
"93",-316313
"94",965777
"95",613039
"96",-674410
"97",-294819
"98",-80304
"99",139733
"100",818377
