"","x"
"1",0.569137477674332
"2",0.599559642363672
"3",0.556524114658422
"4",0.557805319157995
"5",0.56168716633834
"6",0.596588638381019
"7",0.607346423189983
"8",0.563100903362425
"9",0.612106997868379
"10",0.559746773368879
"11",0.599125534983229
"12",0.564074001048246
"13",0.575032653438024
"14",0.587077861523949
"15",0.536767256737696
"16",0.589128517543172
"17",0.554740957098609
"18",0.587845248373171
"19",0.590458204765787
"20",0.578300144919185
"21",0.576715988277443
"22",0.604477266263737
"23",0.564629465320877
"24",0.588983308332104
"25",0.58624769257978
"26",0.583074555818513
"27",0.540658118959468
"28",0.591690938276849
"29",0.564952729375674
"30",0.58170647394758
"31",0.570818578540029
"32",0.542461431991275
"33",0.57382447520839
"34",0.581131650064067
"35",0.607767875971627
"36",0.58715756564921
"37",0.554484139982601
"38",0.578638837029838
"39",0.556954231386469
"40",0.585064922375384
"41",0.580481868791974
"42",0.587729325430099
"43",0.582467182511412
"44",0.58365617646489
"45",0.585768786394002
"46",0.57568812190631
"47",0.59292870481552
"48",0.552691089210757
"49",0.571933751612497
"50",0.585635340245489
"51",0.581777316518778
"52",0.56645759232427
"53",0.592242798084027
"54",0.609065912990694
"55",0.568809728370861
"56",0.59543880665777
"57",0.575626501372298
"58",0.516764072331918
"59",0.578892103860472
"60",0.557877289105333
"61",0.596828602187351
"62",0.570610555593562
"63",0.559949488990641
"64",0.587431469407471
"65",0.542878523077691
"66",0.561995340901571
"67",0.543446729872227
"68",0.588757760841577
"69",0.594337572412662
"70",0.613147316563405
"71",0.5664541285215
"72",0.574704896654978
"73",0.564086608028938
"74",0.573590715451188
"75",0.541953409995846
"76",0.559002073418695
"77",0.590667219924241
"78",0.582030961854447
"79",0.600183500230564
"80",0.586469841821329
"81",0.561488136927625
"82",0.566717687350929
"83",0.574003265098825
"84",0.585640768377254
"85",0.599379385342365
"86",0.576538621889067
"87",0.584717534085916
"88",0.577565969262464
"89",0.591158573454824
"90",0.568117414335788
"91",0.542134354571184
"92",0.58767943952196
"93",0.561675057694228
"94",0.589522367778491
"95",0.563510146983185
"96",0.575223928507998
"97",0.577306560651246
"98",0.579735570309246
"99",0.570796286090677
"100",0.564209394218252
