"","x"
"1",0.619445587238061
"2",0.595152526844308
"3",0.615396669445067
"4",0.57743749379151
"5",0.595650990193812
"6",0.6186814264951
"7",0.626578057486607
"8",0.615787412800876
"9",0.614371661009151
"10",0.60994952855972
"11",0.609671881458107
"12",0.585878949096035
"13",0.625261694928818
"14",0.599927028404386
"15",0.612483738830579
"16",0.635134749170903
"17",0.621664011429249
"18",0.60969419143637
"19",0.61405481277018
"20",0.635849356011493
"21",0.608359169167895
"22",0.596130743523821
"23",0.615621771652176
"24",0.629705461893937
"25",0.613196249496022
"26",0.598022436492671
"27",0.600953159976303
"28",0.598837225124712
"29",0.588086174214694
"30",0.623226324459334
"31",0.604838474429844
"32",0.611785645938326
"33",0.618572887556588
"34",0.603138859138781
"35",0.604926134902808
"36",0.587960021078864
"37",0.6026106940682
"38",0.612425732385202
"39",0.601029479514199
"40",0.619604937746657
"41",0.619137732028576
"42",0.593273880807656
"43",0.599878544591727
"44",0.636361771734165
"45",0.608092488947454
"46",0.586844353743689
"47",0.600548476088226
"48",0.566404790425024
"49",0.619436186645067
"50",0.612496103502627
"51",0.614023111307565
"52",0.609802091187843
"53",0.633366047034533
"54",0.603002893671068
"55",0.602447409153321
"56",0.610254364294455
"57",0.608854689653115
"58",0.595683104250516
"59",0.625216872836384
"60",0.622622214690098
"61",0.58837640600314
"62",0.630135144801453
"63",0.611090382198548
"64",0.643892511226859
"65",0.618952867926485
"66",0.615127352109151
"67",0.610554967329192
"68",0.605996403557187
"69",0.570890368172528
"70",0.648022636266645
"71",0.611923094825862
"72",0.642001561589366
"73",0.615428569846859
"74",0.585411060182732
"75",0.624416974208934
"76",0.615443882040498
"77",0.605156146028247
"78",0.592466702088875
"79",0.6070563762689
"80",0.613484929806622
"81",0.600495280017641
"82",0.634119439731412
"83",0.616496254023447
"84",0.607385134662068
"85",0.597618908870362
"86",0.616992841447431
"87",0.608411264417822
"88",0.601904290509728
"89",0.615880733019766
"90",0.6153486167504
"91",0.602760138282061
"92",0.619847541723889
"93",0.609926913766185
"94",0.568741549140521
"95",0.620456928721803
"96",0.597539584672116
"97",0.613660809517754
"98",0.615302818539662
"99",0.596719851283548
"100",0.632844437300102
