"","x"
"1",0.579049279752093
"2",0.561695393146696
"3",0.604149904093983
"4",0.526154756696675
"5",0.570287515513767
"6",0.59207514685904
"7",0.558042861534696
"8",0.583938497466624
"9",0.512839189099661
"10",0.58965914621919
"11",0.595664640134339
"12",0.572717383044563
"13",0.589716398261343
"14",0.556873154402496
"15",0.549101867699409
"16",0.592492920562921
"17",0.525803770831856
"18",0.575907176425161
"19",0.535382677489074
"20",0.514949233642225
"21",0.574469787333702
"22",0.578871043166932
"23",0.564570638033699
"24",0.59246797873479
"25",0.576652053322999
"26",0.590382378055864
"27",0.558302947013148
"28",0.585406706835977
"29",0.560553320517627
"30",0.590146781386104
"31",0.55385579113419
"32",0.552424999469272
"33",0.498287310330156
"34",0.597968292886853
"35",0.490346608162921
"36",0.560552672263595
"37",0.562446630335377
"38",0.590095749301338
"39",0.590845140786308
"40",0.575860777787546
"41",0.593023360537128
"42",0.580475990335696
"43",0.564515407961621
"44",0.558352554561188
"45",0.579062544924305
"46",0.563709581224097
"47",0.581130980607688
"48",0.510203151890403
"49",0.570508318020294
"50",0.592811684338814
"51",0.575848750205776
"52",0.579705726783435
"53",0.597297071044776
"54",0.552881668396961
"55",0.546901295552042
"56",0.549468207871813
"57",0.578178641811718
"58",0.56569824926738
"59",0.581595894043207
"60",0.57809987627702
"61",0.564682744389621
"62",0.575152872566699
"63",0.576190726877069
"64",0.572300867220201
"65",0.569161895545491
"66",0.579235463612753
"67",0.588707858297491
"68",0.550815692688643
"69",0.561805910769431
"70",0.58129587593556
"71",0.554531773569773
"72",0.560447563396972
"73",0.563891114251374
"74",0.517686788827811
"75",0.572514554994953
"76",0.581528832886006
"77",0.592821442968586
"78",0.55881763809677
"79",0.586750302652028
"80",0.553913324399329
"81",0.556330684806045
"82",0.556956998009308
"83",0.577542270660182
"84",0.543527761958416
"85",0.561104107671125
"86",0.552442856856012
"87",0.526532150130221
"88",0.544967628177541
"89",0.555874779270477
"90",0.561092497437999
"91",0.574357409366731
"92",0.568078057528453
"93",0.535823213781013
"94",0.573068216186228
"95",0.576236193542904
"96",0.573902801562304
"97",0.55217326113042
"98",0.583734346716779
"99",0.602198254412087
"100",0.565339993469232
