"","x"
"1",-541152
"2",-719281
"3",28647
"4",954773
"5",-346378
"6",-118315
"7",904615
"8",252266
"9",-154602
"10",-918331
"11",379627
"12",-273285
"13",694134
"14",449914
"15",202908
"16",-298327
"17",32876
"18",359525
"19",-788851
"20",-538792
"21",-467239
"22",-544569
"23",-682377
"24",130846
"25",-580394
"26",162840
"27",-465350
"28",131853
"29",-535355
"30",-503733
"31",-714099
"32",-220853
"33",-782966
"34",222189
"35",448927
"36",947184
"37",413724
"38",22755
"39",-459351
"40",-757892
"41",967490
"42",289278
"43",210127
"44",-34230
"45",-949248
"46",-260551
"47",417886
"48",247075
"49",-539884
"50",310447
"51",-476461
"52",651065
"53",-453209
"54",-922686
"55",-963425
"56",-785833
"57",369740
"58",306138
"59",-265997
"60",134290
"61",-434348
"62",-850278
"63",-381750
"64",106371
"65",550953
"66",822570
"67",157234
"68",439318
"69",819512
"70",883300
"71",-729471
"72",879294
"73",391468
"74",-182483
"75",-478533
"76",734517
"77",831390
"78",493743
"79",-96139
"80",349768
"81",-39583
"82",725348
"83",858049
"84",954844
"85",82100
"86",231547
"87",42079
"88",326167
"89",137617
"90",-468692
"91",-367692
"92",-771599
"93",171690
"94",-488941
"95",-756687
"96",592928
"97",-52995
"98",-721137
"99",-389952
"100",-456809
