"","x"
"1",-973339
"2",621532
"3",-941349
"4",-619224
"5",-62366
"6",-529021
"7",-900529
"8",235484
"9",-816254
"10",-707835
"11",496332
"12",171838
"13",-292753
"14",950549
"15",-96646
"16",-442285
"17",-720996
"18",-27152
"19",-427586
"20",528960
"21",408007
"22",-944276
"23",-583065
"24",914844
"25",388536
"26",-374314
"27",384659
"28",980055
"29",857755
"30",-411990
"31",-294739
"32",808944
"33",-518735
"34",38030
"35",743570
"36",-105667
"37",-30874
"38",583207
"39",37230
"40",45074
"41",111569
"42",430998
"43",287117
"44",459720
"45",-494103
"46",983513
"47",135579
"48",134605
"49",701909
"50",-556835
"51",47338
"52",351773
"53",-668506
"54",-702953
"55",304182
"56",442930
"57",-665125
"58",234381
"59",-593067
"60",273434
"61",-699298
"62",747789
"63",98502
"64",-447392
"65",-801744
"66",295591
"67",41799
"68",489268
"69",9442
"70",487436
"71",796796
"72",52045
"73",-805278
"74",528257
"75",-234926
"76",-505915
"77",-150521
"78",407766
"79",558091
"80",599734
"81",-843134
"82",-976215
"83",-532153
"84",433047
"85",-747966
"86",740087
"87",-349014
"88",604064
"89",-170706
"90",-663108
"91",-775348
"92",-833249
"93",-265917
"94",-702488
"95",605045
"96",-228568
"97",-925523
"98",662203
"99",-511364
"100",-346873
