"","x"
"1",0.331601422629856
"2",0.347861713200528
"3",0.308387675404551
"4",0.349009277779362
"5",0.32956764187733
"6",0.327217892467335
"7",0.328867732577864
"8",0.331021759676358
"9",0.217727143816998
"10",0.336595064884099
"11",0.372320491523482
"12",0.302108742701272
"13",0.299333960225871
"14",0.351017323911201
"15",0.338053801555395
"16",0.303307062127591
"17",0.378819569213199
"18",0.311257970167451
"19",0.363087750971697
"20",0.341399235675746
"21",0.335923473827041
"22",0.319932411476939
"23",0.297159719448486
"24",0.312900237283199
"25",0.361530842847422
"26",0.315928279043045
"27",0.319463355107894
"28",0.284450396375046
"29",0.296243322951788
"30",0.303417751538699
"31",0.336070519361805
"32",0.34975109246254
"33",0.391957014311885
"34",0.363011727927369
"35",0.356297656568543
"36",0.253703702615769
"37",0.348486049176766
"38",0.341164188363112
"39",0.340532816688314
"40",0.365096130159883
"41",0.362896224669064
"42",0.354316010743536
"43",0.299120795576708
"44",0.349486222691349
"45",0.337347042981231
"46",0.292298046380857
"47",0.315755005144957
"48",0.304916405616241
"49",0.349421569824402
"50",0.323243293960361
"51",0.340500348350994
"52",0.349038103208036
"53",0.319271137571953
"54",0.368520085499864
"55",0.30123545124992
"56",0.343815595819374
"57",0.381368097316378
"58",0.373634034628985
"59",0.339728293912198
"60",0.28632047234196
"61",0.312711602185878
"62",0.360040473603971
"63",0.283509067048533
"64",0.370803893680331
"65",0.323260219492561
"66",0.328866254590849
"67",0.347765877571847
"68",0.325697168823375
"69",0.308016895461866
"70",0.26856040911239
"71",0.350042322480767
"72",0.307084643986568
"73",0.303763060854871
"74",0.332249593840358
"75",0.257063160438802
"76",0.361617424947677
"77",0.2981020850993
"78",0.383148107383535
"79",0.342165519353645
"80",0.324664909769051
"81",0.342300329978091
"82",0.329398755036337
"83",0.337024217007371
"84",0.281152883488672
"85",0.347809584821066
"86",0.330165359080874
"87",0.311552646934077
"88",0.321666743822496
"89",0.300653290679544
"90",0.314047981010471
"91",0.331824116194074
"92",0.333571191280055
"93",0.355328273139386
"94",0.358568384671935
"95",0.336537248017261
"96",0.352856838539772
"97",0.322897446193154
"98",0.372487075360919
"99",0.338569221500322
"100",0.36823152914246
