"","x"
"1",0.275863127344449
"2",0.384057913496254
"3",0.396483969728223
"4",0.368942914214196
"5",0.326680408821325
"6",0.338124326977606
"7",0.325461976439454
"8",0.362839583374932
"9",0.357947999228774
"10",0.421759069933802
"11",0.335236802875619
"12",0.35770983030075
"13",0.384757090107745
"14",0.288734358215862
"15",0.370223598977287
"16",0.306042588270276
"17",0.370705967508079
"18",0.409475383021631
"19",0.373545707179277
"20",0.375880912238244
"21",0.386486479868139
"22",0.361108378610706
"23",0.455257995696964
"24",0.36774313196189
"25",0.333254019003043
"26",0.277095628000525
"27",0.378311535180124
"28",0.373106545520537
"29",0.391497221151893
"30",0.421301344252798
"31",0.315092901252025
"32",0.295412434547751
"33",0.383577264828366
"34",0.390424839613502
"35",0.379525717339699
"36",0.347431645474838
"37",0.402905020559934
"38",0.310051778423129
"39",0.396497652235305
"40",0.389500257799176
"41",0.375212882857852
"42",0.396154792934664
"43",0.380939619430304
"44",0.414586603431816
"45",0.407925545310467
"46",0.380217758070531
"47",0.38834317299071
"48",0.390374322170601
"49",0.373702609898125
"50",0.422898246089783
"51",0.371777161207392
"52",0.383622593184309
"53",0.365315295412071
"54",0.391705973868893
"55",0.410410223450336
"56",0.364085083819141
"57",0.381995804613528
"58",0.260902485491806
"59",0.303488117522112
"60",0.350716285902678
"61",0.368285082642679
"62",0.395762009263077
"63",0.337068700640969
"64",0.365885032976637
"65",0.370060294598645
"66",0.381191702256559
"67",0.3890125944926
"68",0.408355974621543
"69",0.411613985755139
"70",0.404455718456521
"71",0.381838122082958
"72",0.291486382473796
"73",0.339651220416978
"74",0.361691340097546
"75",0.299610342664059
"76",0.386337264267217
"77",0.345114766255588
"78",0.364829907355793
"79",0.380778893116641
"80",0.348489231349294
"81",0.377459351361939
"82",0.383074127986019
"83",0.379577995139923
"84",0.330395547441108
"85",0.370807441332182
"86",0.26618985765428
"87",0.401824171291163
"88",0.388301422177579
"89",0.393220323774161
"90",0.35648597050879
"91",0.395274263866434
"92",0.40004319651536
"93",0.361728475178952
"94",0.401442816336204
"95",0.364754502984458
"96",0.385042674496879
"97",0.326346397799553
"98",0.361162435749184
"99",0.39013819674711
"100",0.306823260371587
