"","x"
"1",0.319375809266325
"2",0.316754276201274
"3",0.265904483312049
"4",0.329247604523131
"5",0.28941726030056
"6",0.331752590602799
"7",0.294618852722525
"8",0.308457941891609
"9",0.325694603243747
"10",0.308790829690497
"11",0.347614465885696
"12",0.364718444990696
"13",0.293124022845953
"14",0.322052667157217
"15",0.349694972914402
"16",0.344721946240608
"17",0.296133532374074
"18",0.261751580164015
"19",0.357353345941928
"20",0.361722174677516
"21",0.324996077809984
"22",0.314318446386757
"23",0.31431510675714
"24",0.24598234336229
"25",0.33484193378832
"26",0.365925591687074
"27",0.371351506494052
"28",0.278573326811381
"29",0.32553728337019
"30",0.226626336289724
"31",0.362521473357635
"32",0.39372807532614
"33",0.335796761212604
"34",0.278181382208477
"35",0.317733663501944
"36",0.339231025645965
"37",0.248353179654169
"38",0.199367849265908
"39",0.276867847863881
"40",0.326820832535292
"41",0.159869618481234
"42",0.342552630322451
"43",0.312463415584865
"44",0.3416353850704
"45",0.305709950974321
"46",0.329015943945532
"47",0.380646728652984
"48",0.387458409199338
"49",0.2919762765632
"50",0.293892944766364
"51",0.28743607570538
"52",0.325186879951268
"53",0.222352497460289
"54",0.338802847792424
"55",0.338181680424304
"56",0.278436094933774
"57",0.265032264866792
"58",0.303928258461918
"59",0.234509958594553
"60",0.289928851647981
"61",0.319049352846275
"62",0.305363507942366
"63",0.194288945703638
"64",0.287867845752703
"65",0.214165264454359
"66",0.364650308019498
"67",0.273510771059971
"68",0.260694001262679
"69",0.315939506465379
"70",0.309186498732149
"71",0.370662643550747
"72",0.351980653593371
"73",0.325090165588377
"74",0.338029396027063
"75",0.35196998043825
"76",0.233250067174052
"77",0.327547405913429
"78",0.304622930926633
"79",0.3467572191147
"80",0.226763442600805
"81",0.26913813897228
"82",0.322930979691817
"83",0.378583118928514
"84",0.325296835327306
"85",0.333451394834075
"86",0.189864754406059
"87",0.343943505694349
"88",0.299167283102843
"89",0.352167798528806
"90",0.19381406998678
"91",0.268948913196511
"92",0.361141884309487
"93",0.357555845543899
"94",0.294969948732255
"95",0.335681902860405
"96",0.26906773394118
"97",0.336223209164758
"98",0.355653646368439
"99",0.314381977925494
"100",0.330860174939755
