"","x"
"1",0.42188605901221
"2",0.521138633518913
"3",0.527385407881944
"4",0.548811941031789
"5",0.500533498202737
"6",0.509273690083651
"7",0.531729459953256
"8",0.559049849179085
"9",0.51094497487155
"10",0.539655746931727
"11",0.54716287419232
"12",0.542321008165604
"13",0.505069630919149
"14",0.532956504224805
"15",0.496755121533855
"16",0.538840680628639
"17",0.492939318464703
"18",0.520526718400726
"19",0.525715968059069
"20",0.428138165901984
"21",0.510677253849283
"22",0.531790902051987
"23",0.519016455180873
"24",0.50605207637633
"25",0.458880472538603
"26",0.526729316733341
"27",0.43437700769563
"28",0.461601378431213
"29",0.516496796238057
"30",0.561665941187394
"31",0.511019009560465
"32",0.534772544502964
"33",0.497765612200607
"34",0.532093659326895
"35",0.506151502626074
"36",0.474877336720994
"37",0.53376795182433
"38",0.531926507456458
"39",0.54421211473663
"40",0.50932445401032
"41",0.520354517438005
"42",0.434597934471064
"43",0.506482640953998
"44",0.47606685081947
"45",0.554372826138201
"46",0.468238581873986
"47",0.526259813332268
"48",0.536450466473286
"49",0.522510702850829
"50",0.482635110739635
"51",0.526214154149019
"52",0.528491437296869
"53",0.530458954474597
"54",0.533403577770516
"55",0.504696615752188
"56",0.510456022581763
"57",0.428239247117781
"58",0.47110759211767
"59",0.487851592401258
"60",0.506626237738015
"61",0.498151898425756
"62",0.521657177586572
"63",0.542226176168763
"64",0.556860347300367
"65",0.498040553044431
"66",0.519803244070089
"67",0.524849858062444
"68",0.539459037667828
"69",0.510408636769965
"70",0.522348194033327
"71",0.48564366579064
"72",0.518656676616364
"73",0.493853719339816
"74",0.523511877525186
"75",0.519986588678892
"76",0.50934544922877
"77",0.511465282132641
"78",0.517688663520396
"79",0.518563107292369
"80",0.449465342727575
"81",0.507479646401095
"82",0.521324144132858
"83",0.510687134176805
"84",0.509991676605342
"85",0.56017372716437
"86",0.451075009695882
"87",0.541609153056589
"88",0.529431737555573
"89",0.512039056417061
"90",0.506767280078365
"91",0.543598090228409
"92",0.532367582893467
"93",0.559097850179504
"94",0.531673618419735
"95",0.520779650789204
"96",0.466498936002081
"97",0.513338957575307
"98",0.511351025511406
"99",0.499539686809985
"100",0.54533913824303
