"","x"
"1",0.578636822788068
"2",0.606918036262864
"3",0.608120768601044
"4",0.602190659380081
"5",0.608003257486132
"6",0.484867242543957
"7",0.584562567807182
"8",0.59956975246842
"9",0.618275654660308
"10",0.60482014131113
"11",0.600531391661162
"12",0.588696542729337
"13",0.605786945558523
"14",0.573511646044915
"15",0.480840395231286
"16",0.577799631511522
"17",0.59518355326962
"18",0.600503800824807
"19",0.589824005356389
"20",0.579400975428147
"21",0.593516035602685
"22",0.59623192187189
"23",0.502838620508493
"24",0.51454709483507
"25",0.480856857284288
"26",0.611012929491041
"27",0.58946170454824
"28",0.606868558227523
"29",0.624168835260802
"30",0.614814719302278
"31",0.614278040283327
"32",0.58638483794678
"33",0.596898910672795
"34",0.599647376951888
"35",0.577503990921593
"36",0.606146403464845
"37",0.623123183734926
"38",0.609433190528886
"39",0.59976062378088
"40",0.579795004892999
"41",0.499236273308376
"42",0.573353312023877
"43",0.601661017141302
"44",0.593643743363541
"45",0.575472110854829
"46",0.614062161543406
"47",0.580050291919133
"48",0.629371291335697
"49",0.611403957197765
"50",0.591436667962166
"51",0.612440643315024
"52",0.611846877721914
"53",0.562938973838995
"54",0.5766420850794
"55",0.590180884254445
"56",0.587450646840291
"57",0.613315121122563
"58",0.616972047330255
"59",0.575943983515645
"60",0.577865566373763
"61",0.508030404193801
"62",0.618307988669507
"63",0.595384492259536
"64",0.559240277456466
"65",0.584201296639273
"66",0.578698115871625
"67",0.584559273734061
"68",0.584953288570096
"69",0.59134976054934
"70",0.634213239736015
"71",0.464573048086977
"72",0.585377739297623
"73",0.601980721269209
"74",0.611539965687588
"75",0.586320729455846
"76",0.612935944269256
"77",0.588091362590405
"78",0.585321994976482
"79",0.487118759885927
"80",0.558845739430377
"81",0.605046818847157
"82",0.599373120529848
"83",0.534990871257852
"84",0.579398446796271
"85",0.590310235440091
"86",0.587897811855302
"87",0.591612134710377
"88",0.570464466239939
"89",0.526863817573985
"90",0.601849833919914
"91",0.60296495393896
"92",0.603561964473753
"93",0.587741253170483
"94",0.590805816724643
"95",0.610222403132145
"96",0.500834035131831
"97",0.593992602557879
"98",0.586640954078698
"99",0.604327144518789
"100",0.578858109981983
