"","x"
"1",0.390330637585391
"2",0.360028238260036
"3",0.379286944827762
"4",0.283396129736866
"5",0.386649183714267
"6",0.37540356889273
"7",0.392173996944188
"8",0.40162002062643
"9",0.38564284780616
"10",0.354732414552617
"11",0.360977409633739
"12",0.336730312702002
"13",0.379817448229921
"14",0.398178170244724
"15",0.348262338480677
"16",0.343902983081802
"17",0.368727512618916
"18",0.358181138744808
"19",0.335974319862452
"20",0.369420181145813
"21",0.389143314555437
"22",0.368306989338142
"23",0.316759006374679
"24",0.350314449580394
"25",0.308014729716619
"26",0.36481545989412
"27",0.337160530086202
"28",0.333599508835083
"29",0.443262065128172
"30",0.374713306125539
"31",0.352490201745296
"32",0.430944838253752
"33",0.345207529857541
"34",0.354865169427462
"35",0.317520394835837
"36",0.365575249672006
"37",0.366310010122552
"38",0.377996305949276
"39",0.378449331113339
"40",0.364776220042464
"41",0.392063972551554
"42",0.359357981518396
"43",0.341352777993253
"44",0.409647417998775
"45",0.386506932187063
"46",0.368067183552732
"47",0.341796809846338
"48",0.35689505535094
"49",0.359265965923151
"50",0.364722521229862
"51",0.38100886179443
"52",0.330019229903825
"53",0.342987182223424
"54",0.338815627286102
"55",0.380347020155906
"56",0.399123844327597
"57",0.380141778359593
"58",0.372437740347773
"59",0.370410170338177
"60",0.362558645640384
"61",0.35801787012493
"62",0.325163025366686
"63",0.398398226627259
"64",0.356034731118032
"65",0.397430779123591
"66",0.358453860287995
"67",0.401613216785758
"68",0.350783423757983
"69",0.334280132392783
"70",0.320722134750626
"71",0.387187558839314
"72",0.331440210722186
"73",0.336511851385823
"74",0.390095203055385
"75",0.334523595604364
"76",0.360873713009231
"77",0.38247194682775
"78",0.289300960002255
"79",0.306773962550361
"80",0.392979237512352
"81",0.375336742234277
"82",0.340649642382571
"83",0.329983971075203
"84",0.369882930193025
"85",0.29441074960429
"86",0.345472943578197
"87",0.335512674637669
"88",0.402564043660113
"89",0.397981664848247
"90",0.411022446702487
"91",0.350795225047876
"92",0.38254653784413
"93",0.37149555900132
"94",0.398131986341746
"95",0.389752272648866
"96",0.353074235834497
"97",0.439620326484171
"98",0.383211821760181
"99",0.350221137645358
"100",0.378205824268004
