"","x"
"1",151005
"2",-327277
"3",553448
"4",215193
"5",12146
"6",898978
"7",-538144
"8",-622787
"9",550835
"10",-884823
"11",-743445
"12",-509201
"13",-547366
"14",-860155
"15",-396123
"16",-404664
"17",-305583
"18",-676681
"19",759695
"20",210542
"21",152261
"22",733170
"23",-569957
"24",279899
"25",819010
"26",-230591
"27",8710
"28",417028
"29",12520
"30",-626513
"31",275262
"32",612010
"33",262706
"34",-854909
"35",-128684
"36",-661359
"37",-539100
"38",912090
"39",-118602
"40",-908899
"41",726469
"42",750998
"43",525819
"44",504847
"45",-357716
"46",-139089
"47",-715179
"48",74755
"49",-518421
"50",-349099
"51",324005
"52",-488199
"53",366194
"54",-704012
"55",-919791
"56",-731197
"57",810948
"58",-833360
"59",520139
"60",143652
"61",-254834
"62",216663
"63",171215
"64",544327
"65",-637610
"66",-123314
"67",-372563
"68",634476
"69",15516
"70",237523
"71",705107
"72",236065
"73",599981
"74",144649
"75",696409
"76",414412
"77",161906
"78",798696
"79",-572403
"80",-877275
"81",87390
"82",413947
"83",-657636
"84",631187
"85",-576317
"86",-577907
"87",-277950
"88",598021
"89",253090
"90",-736103
"91",845029
"92",395557
"93",554869
"94",-511775
"95",210418
"96",-755517
"97",-643084
"98",-106110
"99",-77128
"100",-911567
