"","x"
"1",-779106
"2",-937923
"3",-771605
"4",-404552
"5",110076
"6",434380
"7",127045
"8",200677
"9",743791
"10",-932030
"11",725339
"12",-482523
"13",-930886
"14",-534680
"15",-16270
"16",-592225
"17",525444
"18",-244414
"19",203017
"20",-818489
"21",-117047
"22",495526
"23",-270017
"24",48230
"25",588952
"26",-245210
"27",-482641
"28",116108
"29",405595
"30",18539
"31",-354034
"32",-450304
"33",-326520
"34",367557
"35",-444029
"36",828139
"37",521035
"38",202925
"39",-265435
"40",-542728
"41",852441
"42",148791
"43",366781
"44",-463364
"45",156985
"46",947223
"47",-184237
"48",-984213
"49",787062
"50",-646443
"51",192798
"52",418188
"53",-352872
"54",142334
"55",467545
"56",-344557
"57",715078
"58",-110236
"59",-422826
"60",-196460
"61",-407694
"62",-370683
"63",421260
"64",305625
"65",147528
"66",623085
"67",43829
"68",204927
"69",459506
"70",-245321
"71",671491
"72",-464154
"73",94217
"74",22555
"75",-294071
"76",364308
"77",-792064
"78",872698
"79",-180776
"80",939171
"81",-655840
"82",-743897
"83",-269748
"84",31709
"85",-504026
"86",-644111
"87",-212426
"88",-750578
"89",-818458
"90",-441886
"91",341476
"92",157429
"93",-134755
"94",-583688
"95",-823854
"96",-621832
"97",666477
"98",181719
"99",-728689
"100",-626994
