"","x"
"1",0.508642729267006
"2",0.502019561844575
"3",0.552778660062881
"4",0.495377739951998
"5",0.469259429706244
"6",0.494460869378284
"7",0.519892630271427
"8",0.590404496577221
"9",0.492132025041309
"10",0.508534564001462
"11",0.529083097468065
"12",0.509333756179001
"13",0.337895586130281
"14",0.484662504730734
"15",0.358049696358284
"16",0.541006717221891
"17",0.489655212769816
"18",0.444408484706754
"19",0.523157588014944
"20",0.49785061294323
"21",0.486094717856681
"22",0.455425950556935
"23",0.505056323261541
"24",0.509026267707227
"25",0.489455850848057
"26",0.323676192056603
"27",0.491868080043466
"28",0.508942063327743
"29",0.491011672414682
"30",0.500881259537241
"31",0.511735406103558
"32",0.556702849274425
"33",0.494704144662062
"34",0.491044697608293
"35",0.50140447384209
"36",0.52418074332943
"37",0.519944680435345
"38",0.494636873526934
"39",0.550157648705496
"40",0.475772543358563
"41",0.464983003879369
"42",0.460505566032481
"43",0.450044795753961
"44",0.507524570939522
"45",0.499219717903833
"46",0.491347108993341
"47",0.328601190675521
"48",0.476582959972153
"49",0.559265603041103
"50",0.467479350767689
"51",0.495573993158004
"52",0.558152624541589
"53",0.568002259886391
"54",0.521849756114743
"55",0.505636982878274
"56",0.503421115650941
"57",0.515851645912726
"58",0.331939154145622
"59",0.502950806028076
"60",0.507727857335032
"61",0.364319130821189
"62",0.467161678433274
"63",0.47555461144388
"64",0.368182985358863
"65",0.525113102711052
"66",0.504919259057499
"67",0.474782125858655
"68",0.475327007412403
"69",0.547646267537824
"70",0.510708400889169
"71",0.455953820649514
"72",0.329778710776489
"73",0.578638912458381
"74",0.49777695447737
"75",0.505300055656213
"76",0.514059729505792
"77",0.480818988899474
"78",0.514350261225064
"79",0.481162759464434
"80",0.436868688322782
"81",0.499147712097452
"82",0.460134836189291
"83",0.507416851069242
"84",0.497871957993798
"85",0.489315929396193
"86",0.564968970234819
"87",0.468830274539045
"88",0.506289045186467
"89",0.570845966761463
"90",0.285253951312468
"91",0.500105759330884
"92",0.469398879719358
"93",0.48817769913679
"94",0.473758685676172
"95",0.489784326082042
"96",0.503614921863251
"97",0.47951205158937
"98",0.512993860872737
"99",0.48517344924483
"100",0.517747868051082
