"","x"
"1",439398
"2",-438305
"3",-687974
"4",660191
"5",802611
"6",-882819
"7",695361
"8",-594270
"9",119305
"10",-474430
"11",-529180
"12",849717
"13",952197
"14",-210718
"15",984737
"16",-714581
"17",-718284
"18",239425
"19",668036
"20",783826
"21",-358428
"22",-553155
"23",-622053
"24",-857157
"25",-362631
"26",246468
"27",-197130
"28",-837639
"29",454757
"30",439441
"31",-206564
"32",-382387
"33",598081
"34",-201657
"35",712148
"36",184191
"37",636089
"38",-446962
"39",424027
"40",731699
"41",196873
"42",-739684
"43",18463
"44",108899
"45",-2759
"46",724515
"47",35594
"48",138073
"49",-231133
"50",-331417
"51",-848868
"52",954925
"53",-118211
"54",-164230
"55",825662
"56",68320
"57",-922969
"58",-514056
"59",196779
"60",-927115
"61",-380962
"62",675606
"63",293072
"64",26692
"65",153340
"66",200936
"67",-825083
"68",-583769
"69",-898269
"70",214365
"71",-716094
"72",577701
"73",-378838
"74",-711339
"75",405648
"76",115683
"77",-712941
"78",-307087
"79",-600959
"80",-756615
"81",-310685
"82",-404680
"83",276827
"84",134581
"85",895970
"86",402907
"87",-294420
"88",252558
"89",-336251
"90",-530334
"91",298403
"92",626289
"93",-583814
"94",836304
"95",807331
"96",-533620
"97",-203658
"98",-760571
"99",763902
"100",862028
