"","x"
"1",0.0594460183466833
"2",0.00983500922292709
"3",0.0510124992735461
"4",0.0865434386898338
"5",0.0914923991039067
"6",-0.0664423286884025
"7",0.0245433351342806
"8",0.0334453487756045
"9",0.0192276696404563
"10",0.0262928431357222
"11",0.0259207493309156
"12",-0.0292618341528983
"13",0.10907078447026
"14",0.0732030801226068
"15",0.0251189219632998
"16",0.0924340327147173
"17",0.129365534542474
"18",0.0143241571187183
"19",0.000523418165072172
"20",0.066492460131861
"21",0.0221646287938001
"22",0.0763979760767394
"23",0.0645967812742386
"24",0.00614238945485169
"25",0.100142046611112
"26",0.0658911615628198
"27",0.0243257200038281
"28",0.0787815002780292
"29",0.083657141454026
"30",0.0716976369311996
"31",0.171919120753574
"32",0.0359414604197635
"33",0.0257854025219301
"34",0.0219973773440406
"35",0.127336059312667
"36",0.0604657895623041
"37",0.119926973273184
"38",0.0844796050026524
"39",0.0442678190040356
"40",0.14821028766427
"41",0.0132066092612798
"42",0.045548360611982
"43",0.0667765145885176
"44",-0.0356039283328626
"45",0.119598339930906
"46",0.15225259326492
"47",0.0524697150991822
"48",0.111265077935036
"49",0.0490762840291132
"50",0.14286859759452
"51",0.0545948937135259
"52",0.0679353023460684
"53",0.072324050579588
"54",0.00468183893512888
"55",0.0951610458976554
"56",0.0261919366477397
"57",0.132640938893901
"58",-0.045542892956198
"59",0.0376003030746336
"60",-0.00697103757042876
"61",-0.013903358460566
"62",0.0645873818560078
"63",0.0209621577553445
"64",0.0531694561770085
"65",0.0259991512684273
"66",-0.0368653237397503
"67",0.0154428866582156
"68",-0.0306491254585252
"69",-0.00655778485049665
"70",0.00642049687774208
"71",0.116499334568136
"72",0.0101923251577741
"73",0.12497505384812
"74",0.0426814068069529
"75",0.0412149761577999
"76",0.0868826101631977
"77",-0.00014246634566389
"78",0.0419592090594763
"79",-0.0417647089809648
"80",0.121005730590297
"81",-0.0260812463956989
"82",0.0383898743975879
"83",-0.0188746845892175
"84",0.0670559239727162
"85",-0.00436446385963307
"86",0.00656342879672059
"87",0.0790200249094155
"88",0.0781875465855516
"89",0.0681045822129948
"90",0.0996504118676745
"91",0.0649083736782311
"92",0.0594815909038011
"93",0.0117352414758453
"94",0.0681356157290983
"95",0.0502998900496062
"96",-0.0208883174491707
"97",0.0176044948761983
"98",-0.0283979361971941
"99",0.100513354807017
"100",0.106735250725401
