"","x"
"1",-531175
"2",-374137
"3",550926
"4",-177939
"5",750372
"6",329472
"7",-901685
"8",195028
"9",434128
"10",-393200
"11",-19493
"12",770772
"13",778458
"14",-260136
"15",-674433
"16",-914850
"17",29903
"18",-705636
"19",-163844
"20",-910699
"21",13919
"22",428433
"23",753442
"24",469666
"25",-961426
"26",708832
"27",-225898
"28",-15117
"29",826487
"30",-853366
"31",-686172
"32",788610
"33",-228583
"34",-202699
"35",-881114
"36",47040
"37",-258909
"38",145374
"39",913967
"40",911710
"41",-257759
"42",-243126
"43",857210
"44",44396
"45",-677898
"46",441583
"47",29895
"48",-629213
"49",-698655
"50",-180572
"51",447878
"52",-654198
"53",790593
"54",243885
"55",-116719
"56",-62313
"57",761221
"58",-144148
"59",251247
"60",991683
"61",56499
"62",658946
"63",-571641
"64",-698541
"65",-900876
"66",145833
"67",125232
"68",-280048
"69",859756
"70",497212
"71",657967
"72",-874739
"73",-183305
"74",538368
"75",277633
"76",-459081
"77",-751484
"78",212430
"79",541785
"80",-593064
"81",-116086
"82",541286
"83",31754
"84",-1532
"85",318601
"86",419026
"87",-863962
"88",630462
"89",90314
"90",-98575
"91",536080
"92",443118
"93",-306648
"94",514873
"95",-985238
"96",711053
"97",-854346
"98",713386
"99",-571727
"100",612262
