"","x"
"1",0.386622311373177
"2",0.431223746602215
"3",0.463048012556357
"4",0.407907502091548
"5",0.459271517192499
"6",0.430390443072489
"7",0.473147111904261
"8",0.404884917590636
"9",0.456245624761956
"10",0.475582585857748
"11",0.44128157992436
"12",0.433741302464546
"13",0.457418937202892
"14",0.424684444177848
"15",0.447624232108704
"16",0.452131275707819
"17",0.392443348295487
"18",0.422454358288951
"19",0.43663902282963
"20",0.455424348275811
"21",0.447190234120252
"22",0.428201576465411
"23",0.425977904530448
"24",0.456443719163274
"25",0.414420341501248
"26",0.425390485811842
"27",0.414894480353066
"28",0.432627153098642
"29",0.449414809023453
"30",0.376113418011978
"31",0.440303986185035
"32",0.455770559830006
"33",0.45170077774509
"34",0.417937250282534
"35",0.441935883271551
"36",0.408055964039898
"37",0.47661734743008
"38",0.423259016506633
"39",0.406930716318681
"40",0.457189716334327
"41",0.458788423164235
"42",0.424932223326321
"43",0.434510134991236
"44",0.41353311075339
"45",0.450100686843916
"46",0.39702300096713
"47",0.460355648116286
"48",0.432325028105396
"49",0.474306928510364
"50",0.484116471718631
"51",0.40840701609427
"52",0.408892876386928
"53",0.444294573664414
"54",0.49143660856221
"55",0.362828068587337
"56",0.430758901003462
"57",0.42729156597408
"58",0.438096595725845
"59",0.446942424566655
"60",0.467952133001254
"61",0.455069390368473
"62",0.411473594300642
"63",0.431659846560688
"64",0.445271293432889
"65",0.440454181261719
"66",0.476935460202673
"67",0.483753141124122
"68",0.410354511797839
"69",0.44414873464155
"70",0.41098366416283
"71",0.440904585607076
"72",0.458678016716852
"73",0.38094532265693
"74",0.366358770068032
"75",0.42621852633912
"76",0.428009487183453
"77",0.427407457622376
"78",0.444776640917094
"79",0.416248343468592
"80",0.461085910287906
"81",0.435825101659167
"82",0.436542359850201
"83",0.45546499818473
"84",0.437967121825129
"85",0.461661741891008
"86",0.439846974125177
"87",0.447778942185289
"88",0.454605035864263
"89",0.460449441340465
"90",0.450171795973563
"91",0.405689061540528
"92",0.429614730212273
"93",0.422915821773107
"94",0.460336466549877
"95",0.464636582589564
"96",0.469804168507718
"97",0.440236912748161
"98",0.477413702362244
"99",0.464154110414761
"100",0.451969493768229
