"","x"
"1",0.541117074904413
"2",0.62249781934057
"3",0.603102345708912
"4",0.568219347461843
"5",0.611345291612677
"6",0.613832904449723
"7",0.593187998387686
"8",0.55512674385554
"9",0.576417952387145
"10",0.581504131889428
"11",0.551278520968794
"12",0.600112221263308
"13",0.5432732129747
"14",0.589981084945996
"15",0.598524590350097
"16",0.567986717382666
"17",0.609073045008861
"18",0.546313631304452
"19",0.562641518294492
"20",0.56140312453127
"21",0.556078954106808
"22",0.577951492142422
"23",0.585210419699791
"24",0.601082155809613
"25",0.63225471918842
"26",0.588175609030362
"27",0.59053354350747
"28",0.609490054537748
"29",0.601839332871705
"30",0.54361581619037
"31",0.612447929304903
"32",0.541338189147177
"33",0.579533416611206
"34",0.584288137700086
"35",0.597727558484192
"36",0.610871412612742
"37",0.59358633905287
"38",0.599139652001637
"39",0.609535890032114
"40",0.605583567102843
"41",0.568809535382297
"42",0.587114182638212
"43",0.595519626061447
"44",0.599685980534163
"45",0.62565093628635
"46",0.580334036543471
"47",0.586727750705961
"48",0.559266528505598
"49",0.628620330109999
"50",0.587827631029438
"51",0.609007943270377
"52",0.600056784603958
"53",0.631730946475791
"54",0.578905606795532
"55",0.576399089010362
"56",0.57975945326524
"57",0.622318597576934
"58",0.612544988763052
"59",0.581879353825713
"60",0.559549359200396
"61",0.597042201907308
"62",0.617001816268753
"63",0.582026163314243
"64",0.554083756246686
"65",0.610513842549419
"66",0.56812149890282
"67",0.575164237846601
"68",0.615833400216913
"69",0.565389095467948
"70",0.569448646226302
"71",0.617544069740502
"72",0.603641432356582
"73",0.584896445796981
"74",0.59172652823718
"75",0.579094863208495
"76",0.610350760584767
"77",0.608815336156024
"78",0.576116112415142
"79",0.566811227892365
"80",0.614684796107776
"81",0.533182681074422
"82",0.575232604003486
"83",0.60605753738816
"84",0.585976743283001
"85",0.546825128905348
"86",0.58650238893942
"87",0.58600953560486
"88",0.606226983347864
"89",0.599516772787742
"90",0.59615802531526
"91",0.573709866390907
"92",0.555401007013159
"93",0.596341411525212
"94",0.600247658967727
"95",0.569796542618393
"96",0.574204500679097
"97",0.5513911146481
"98",0.58870298547199
"99",0.605386928388771
"100",0.61572247186285
