"","x"
"1",0.100574776375202
"2",0.0825075248893956
"3",0.158777315535295
"4",0.101576660169525
"5",0.124335339189199
"6",0.150883064071922
"7",0.0447693232656002
"8",0.242731122660383
"9",0.153330918480061
"10",0.115573337013521
"11",0.245851636262398
"12",0.0611030566998574
"13",0.137901894054448
"14",0.219294892479325
"15",0.148760585335584
"16",0.234664963650056
"17",0.137301345361799
"18",0.198803227680067
"19",0.0580724162180376
"20",0.223238116278007
"21",0.1686923247083
"22",0.175962674500178
"23",0.0682029260534472
"24",0.161048983719064
"25",0.214924011015136
"26",0.118593748311571
"27",0.0704402765566795
"28",0.179911883784274
"29",0.118995879778995
"30",0.190900587156428
"31",0.187152597497528
"32",0.209382877096096
"33",0.151740072792017
"34",0.0745133302238744
"35",0.250933148040367
"36",0.185778958301577
"37",0.166748620555843
"38",0.181503045466544
"39",0.159750321238143
"40",0.161659887261112
"41",0.217986820061603
"42",0.107860028437895
"43",0.20333440717297
"44",0.0936759524568383
"45",0.129142378069859
"46",0.195501294236007
"47",0.179410636787266
"48",0.140826326564703
"49",0.169254579569812
"50",0.141085553397957
"51",0.134038138949949
"52",0.170386457702715
"53",0.0665856745072653
"54",0.150691491969871
"55",0.139020069964115
"56",0.137210233282254
"57",0.188970357170695
"58",0.162893296090982
"59",0.139493498381455
"60",0.155075390863167
"61",0.104447015239439
"62",0.132817419997933
"63",0.193895172994759
"64",0.17755575963349
"65",0.165391684811759
"66",0.181662131491689
"67",0.106842892979226
"68",0.162188756492359
"69",0.165075204597633
"70",0.158638547310459
"71",0.205416394375583
"72",0.155716554794321
"73",0.150525168879273
"74",0.193660712384937
"75",0.227177085563599
"76",0.0596195144407993
"77",0.168386810094833
"78",0.175817758682036
"79",0.132213487130162
"80",0.143422919965428
"81",0.11675108174555
"82",0.108679430398367
"83",0.146547703721408
"84",0.150847980191454
"85",0.0791205954961003
"86",0.186446163739067
"87",0.028512327607776
"88",0.158127297506676
"89",0.191825715903258
"90",0.0200012353235137
"91",0.0582448501464015
"92",0.122820890735525
"93",0.208096252525406
"94",0.127035913785117
"95",0.0919931523803233
"96",0.158038995814181
"97",0.112887157480073
"98",0.135959784372858
"99",0.119179892882725
"100",0.093144859857545
