"","x"
"1",808378
"2",-457251
"3",847894
"4",-311588
"5",515094
"6",902960
"7",934962
"8",255189
"9",-375146
"10",498816
"11",895804
"12",894902
"13",-338915
"14",-323366
"15",-505621
"16",555407
"17",946621
"18",-771662
"19",-816052
"20",947488
"21",295272
"22",-48366
"23",940807
"24",-770579
"25",-930644
"26",270102
"27",287555
"28",606380
"29",-426938
"30",90720
"31",-233200
"32",514037
"33",-106301
"34",19962
"35",-786110
"36",145201
"37",961217
"38",431781
"39",-187289
"40",401492
"41",-784684
"42",-679782
"43",-117045
"44",-184350
"45",-337917
"46",164547
"47",295935
"48",-362963
"49",-85332
"50",607709
"51",137716
"52",757595
"53",-774222
"54",547959
"55",-32248
"56",-893254
"57",914922
"58",-369254
"59",-18147
"60",414927
"61",-360163
"62",-50019
"63",-498878
"64",956597
"65",-709435
"66",829793
"67",-499951
"68",-10434
"69",78996
"70",-151456
"71",-521417
"72",736187
"73",-265884
"74",-298920
"75",-700062
"76",-805568
"77",-431845
"78",-801185
"79",-331833
"80",-479501
"81",210035
"82",774177
"83",8066
"84",-418059
"85",742766
"86",236296
"87",87596
"88",-446932
"89",-354856
"90",974921
"91",129392
"92",284750
"93",-82563
"94",-988817
"95",-254054
"96",907631
"97",551390
"98",-382388
"99",-360914
"100",-437512
