"","x"
"1",338296
"2",200696
"3",225383
"4",-217230
"5",-425680
"6",-94864
"7",418425
"8",425999
"9",-990490
"10",-394567
"11",988918
"12",375922
"13",488012
"14",-339817
"15",-990790
"16",-742253
"17",614100
"18",-103460
"19",-634941
"20",330682
"21",791236
"22",417917
"23",-103954
"24",528511
"25",-766390
"26",660031
"27",797010
"28",549612
"29",-386664
"30",607307
"31",-25810
"32",8422
"33",404301
"34",-218366
"35",-201958
"36",680817
"37",-958881
"38",972767
"39",909085
"40",254410
"41",-851575
"42",177233
"43",-552845
"44",310662
"45",443285
"46",370776
"47",-110101
"48",281323
"49",222884
"50",50810
"51",-930490
"52",139744
"53",-871280
"54",-173739
"55",-669645
"56",-330608
"57",331875
"58",-913163
"59",-802442
"60",-472225
"61",-161458
"62",-489134
"63",-896519
"64",-247505
"65",-66313
"66",509442
"67",-874448
"68",-24911
"69",-742982
"70",720561
"71",42052
"72",173368
"73",-168013
"74",448302
"75",41059
"76",-975505
"77",-405682
"78",564964
"79",-264171
"80",100084
"81",951009
"82",-82971
"83",29265
"84",-869180
"85",-265988
"86",704046
"87",-848273
"88",840993
"89",-216878
"90",-714164
"91",72181
"92",-812018
"93",741844
"94",-555021
"95",249942
"96",-142331
"97",-331443
"98",380152
"99",651582
"100",-834420
