"","x"
"1",-936176
"2",694470
"3",112765
"4",509298
"5",-193026
"6",-622430
"7",469510
"8",779382
"9",-463595
"10",-514896
"11",124926
"12",235885
"13",919711
"14",-377165
"15",104162
"16",-956686
"17",136601
"18",-782998
"19",236714
"20",-863106
"21",784377
"22",-379364
"23",-223343
"24",641116
"25",248353
"26",583563
"27",-76480
"28",-266906
"29",64861
"30",417802
"31",-512773
"32",360570
"33",-588901
"34",-583018
"35",-212837
"36",105953
"37",867790
"38",-70124
"39",694138
"40",252661
"41",59964
"42",-77615
"43",866421
"44",117368
"45",114800
"46",667827
"47",830330
"48",346725
"49",-190669
"50",615988
"51",800654
"52",-42465
"53",38936
"54",-229554
"55",-181935
"56",-489363
"57",-888692
"58",-854423
"59",976734
"60",853399
"61",-477794
"62",353030
"63",131262
"64",-57462
"65",-724621
"66",-935217
"67",804232
"68",528391
"69",438593
"70",-19972
"71",941739
"72",-758190
"73",227808
"74",977594
"75",-835527
"76",523370
"77",-830933
"78",-359529
"79",-427724
"80",388053
"81",75785
"82",204540
"83",-159086
"84",199490
"85",-160745
"86",-978725
"87",-889608
"88",-951243
"89",-694527
"90",-646165
"91",-939763
"92",-598402
"93",-848591
"94",-637975
"95",-634035
"96",664048
"97",-130075
"98",-730334
"99",-122305
"100",-103226
