"Trait ID","Trait name","Method","RS#","Chromosome","Marker position (bp)","SNP effect","'-log10(P)'","Genotype for code 1"
"18","Trait18","mrMLM","PstI.TP506588","1","80675","-6.5346e-05","0.0036","C"
"18","Trait18","mrMLM","PstI.TP863331","1","161269","6.0281e-05","0.0033","A"
"18","Trait18","mrMLM","PstI.TP424788","1","263370","-2.7856e-05","0.0015","A"
"18","Trait18","mrMLM","PstI.TP931820","1","284314","6.1224e-06","3e-04","A"
"18","Trait18","mrMLM","NsiI.TP148773","1","285352","9.0143e-05","0.005","A"
"18","Trait18","mrMLM","PstI.TP1106845","1","416796","-9.7338e-05","0.0043","A"
"18","Trait18","mrMLM","PstI.TP425356","1","569039","3.8282e-06","2e-04","C"
"18","Trait18","mrMLM","PstI.TP999740","1","569491","6.4812e-05","0.0036","A"
"18","Trait18","mrMLM","NsiI.TP585976","1","829048","-0.2613","0.6421","C"
"18","Trait18","mrMLM","PstI.TP1152021","1","865447","7.0024e-05","0.0039","A"
"18","Trait18","mrMLM","PstI.TP716618","1","918921","0.2996","0.4676","G"
"18","Trait18","mrMLM","PstI.TP1246584","1","1015480","-0.2719","1.2536","C"
"18","Trait18","mrMLM","PstI.TP354591","1","1050082","1e-04","0.0076","C"
"18","Trait18","mrMLM","PstI.TP856852","1","1153760","0.0172","0.0911","G"
"18","Trait18","mrMLM","PstI.TP775725","1","1175417","-1.3338e-05","7e-04","A"
"18","Trait18","mrMLM","NsiI.TP72077","1","1422420","-0.0055","0.047","A"
"18","Trait18","mrMLM","NsiI.TP796534","1","1682668","-0.6687","1.0192","A"
"18","Trait18","mrMLM","PstI.TP929619","1","1952038","-1.2224e-05","7e-04","A"
"18","Trait18","mrMLM","PstI.TP417865","1","2030761","5.968e-05","0.0033","C"
"18","Trait18","mrMLM","NsiI.TP666080","1","2031570","-0.1597","0.4239","C"
"18","Trait18","mrMLM","PstI.TP885267","1","2084430","3.5799e-05","0.002","A"
"18","Trait18","mrMLM","PstI.TP1294018","1","2280325","4.0076e-05","0.0022","C"
"18","Trait18","mrMLM","PstI.TP56795","1","2315051","-1.646e-05","9e-04","G"
"18","Trait18","mrMLM","PstI.TP108989","1","2588793","8.5052e-05","0.0047","C"
"18","Trait18","mrMLM","PstI.TP966432","1","2596832","8.0222e-05","0.0044","A"
"18","Trait18","mrMLM","PstI.TP441536","1","2816855","2e-04","0.0119","C"
"18","Trait18","mrMLM","PstI.TP1085601","1","2820903","9.6174e-05","0.0053","A"
"18","Trait18","mrMLM","PstI.TP525202","1","2884119","-1.5279e-05","8e-04","A"
"18","Trait18","mrMLM","PstI.TP1268585","1","2988383","-0.4511","1.2213","C"
"18","Trait18","mrMLM","PstI.TP59735","1","3027630","1.9291e-05","0.0011","A"
"18","Trait18","mrMLM","PstI.TP849876","1","3050119","8.2999e-05","0.0046","C"
"18","Trait18","mrMLM","PstI.TP66009","1","3078783","-2.714e-05","0.0015","A"
"18","Trait18","mrMLM","PstI.TP209693","1","3305106","-7.5062e-05","0.0041","A"
"18","Trait18","mrMLM","PstI.TP626124","1","3342723","-2.775e-05","0.0015","A"
"18","Trait18","mrMLM","PstI.TP1059573","1","3357749","-1e-04","0.006","A"
"18","Trait18","mrMLM","NsiI.TP504485","1","3381640","-7.5778e-05","0.0042","A"
"18","Trait18","mrMLM","PstI.TP1244443","1","3397749","-1e-04","0.0079","C"
"18","Trait18","mrMLM","PstI.TP1199997","1","3471828","-3.6144e-05","0.002","C"
"18","Trait18","mrMLM","PstI.TP757375","1","3471897","-0.1332","0.26","A"
"18","Trait18","mrMLM","PstI.TP726521","1","3535515","7.6185e-05","0.0042","C"
"18","Trait18","mrMLM","PstI.TP374511","1","3576636","0.2812","0.8062","A"
"18","Trait18","mrMLM","PstI.TP1267977","1","3576713","-8.3017e-05","0.0046","A"
"18","Trait18","mrMLM","PstI.TP1155202","1","3620639","-3.8931e-05","0.0021","A"
"18","Trait18","mrMLM","PstI.TP961085","1","3705536","9.7433e-05","0.0054","A"
"18","Trait18","mrMLM","PstI.TP21889","1","3705780","0.0325","0.1727","A"
"18","Trait18","mrMLM","PstI.TP1053336","1","3955998","-3.8396e-06","2e-04","A"
"18","Trait18","mrMLM","NsiI.TP403662","1","3957731","-7.4326e-05","0.0041","A"
"18","Trait18","mrMLM","PstI.TP891020","1","4033768","0.2327","0.5461","G"
"18","Trait18","mrMLM","PstI.TP629259","1","4276027","5.7543e-05","0.0032","C"
"18","Trait18","mrMLM","PstI.TP629254","1","4276045","-0.5191","0.8425","A"
"18","Trait18","mrMLM","PstI.TP140451","1","4460094","1e-04","0.006","G"
"18","Trait18","mrMLM","PstI.TP403850","1","4535788","-0.2262","0.3419","A"
"18","Trait18","mrMLM","PstI.TP1250346","1","4555696","0.3894","0.7644","A"
"18","Trait18","mrMLM","NsiI.TP468762","1","4620729","-5.0596e-05","0.0028","A"
"18","Trait18","mrMLM","PstI.TP307588","1","4762662","-3.7884e-05","0.0021","A"
"18","Trait18","mrMLM","PstI.TP920636","1","4777048","-0.2094","0.5267","A"
"18","Trait18","mrMLM","PstI.TP947391","1","4891496","-5.6974e-05","0.0031","C"
"18","Trait18","mrMLM","PstI.TP683907","1","4900973","-0.0839","0.2906","A"
"18","Trait18","mrMLM","PstI.TP402429","1","4990016","-1e-04","0.0063","C"
"18","Trait18","mrMLM","PstI.TP748688","1","5063937","-2.0774e-05","0.0011","C"
"18","Trait18","mrMLM","PstI.TP1126882","1","5115206","-0.2683","0.4602","A"
"18","Trait18","mrMLM","PstI.TP684655","1","5379329","-7.8435e-05","0.0043","A"
"18","Trait18","mrMLM","NsiI.TP556033","1","5459542","4.951e-05","0.0027","C"
"18","Trait18","mrMLM","NsiI.TP367540","1","5460609","5.011e-05","0.0028","C"
"18","Trait18","mrMLM","PstI.TP928135","1","5502147","6.7324e-05","0.0037","A"
"18","Trait18","mrMLM","PstI.TP9547","1","5534818","8.9159e-05","0.0049","C"
"18","Trait18","mrMLM","PstI.TP476949","1","5536792","1.4073e-05","8e-04","A"
"18","Trait18","mrMLM","PstI.TP291849","1","5571398","-7.9631e-06","4e-04","G"
"18","Trait18","mrMLM","PstI.TP677745","1","5751851","6.0388e-05","0.0033","C"
"18","Trait18","mrMLM","PstI.TP739422","1","5776555","3.3667e-05","0.0019","C"
"18","Trait18","mrMLM","PstI.TP705967","1","5858828","-0.0172","0.0833","C"
"18","Trait18","mrMLM","PstI.TP1252197","1","5912854","0.2672","0.686","C"
"18","Trait18","mrMLM","PstI.TP116123","1","5967108","0.403","0.8694","A"
"18","Trait18","mrMLM","PstI.TP804275","1","5979740","1.579e-05","9e-04","A"
"18","Trait18","mrMLM","PstI.TP523933","1","6018181","-0.3074","1.3583","C"
"18","Trait18","mrMLM","PstI.TP722242","1","6187691","6.3519e-05","0.0035","A"
"18","Trait18","mrMLM","NsiI.TP488601","1","6409370","0.3683","1.768","C"
"18","Trait18","mrMLM","PstI.TP1015835","1","6514843","-3.5365e-05","0.002","A"
"18","Trait18","mrMLM","PstI.TP547229","1","6574881","-3.0158e-05","0.0017","C"
"18","Trait18","mrMLM","PstI.TP1129801","1","6608649","2e-04","0.009","C"
"18","Trait18","mrMLM","PstI.TP272307","1","6679965","-3.4073e-05","0.0019","A"
"18","Trait18","mrMLM","PstI.TP841428","1","6731433","-4.7471e-05","0.0026","A"
"18","Trait18","mrMLM","PstI.TP1136661","1","6752030","-3.5922e-05","0.002","G"
"18","Trait18","mrMLM","PstI.TP444825","1","6930877","-0.1589","0.2854","C"
"18","Trait18","mrMLM","NsiI.TP350497","1","6933742","1.0866e-05","6e-04","C"
"18","Trait18","mrMLM","PstI.TP572285","1","6947477","-2.497e-05","0.0014","G"
"18","Trait18","mrMLM","NsiI.TP800074","1","6979429","9.8315e-07","5.4082e-05","C"
"18","Trait18","mrMLM","PstI.TP806450","1","7007771","-0.2247","0.8143","C"
"18","Trait18","mrMLM","PstI.TP443586","1","7215893","2e-04","0.009","A"
"18","Trait18","mrMLM","PstI.TP488378","1","7260223","0.0211","0.0526","C"
"18","Trait18","mrMLM","PstI.TP356624","1","7268772","2e-04","0.0101","A"
"18","Trait18","mrMLM","NsiI.TP375218","1","7321465","7.5152e-05","0.0042","A"
"18","Trait18","mrMLM","PstI.TP451905","1","7339832","8.026e-05","0.0044","A"
"18","Trait18","mrMLM","PstI.TP712786","1","7449325","-4.1935e-05","0.0023","C"
"18","Trait18","mrMLM","PstI.TP1137764","1","7486769","7.1637e-05","0.004","A"
"18","Trait18","mrMLM","PstI.TP1173447","1","7571007","-6.7416e-05","0.0037","C"
"18","Trait18","mrMLM","NsiI.TP432315","1","7822652","-2e-04","0.0128","A"
"18","Trait18","mrMLM","PstI.TP614866","1","7824409","0.3597","0.5689","A"
"18","Trait18","mrMLM","PstI.TP973605","1","7933170","9.6734e-05","0.0054","G"
"18","Trait18","mrMLM","PstI.TP972953","1","7984963","0.1635","0.7095","C"
"18","Trait18","mrMLM","PstI.TP36329","1","8029204","-0.1954","0.331","A"
"18","Trait18","mrMLM","PstI.TP308053","1","8330660","-0.233","0.5961","A"
"18","Trait18","mrMLM","PstI.TP235369","1","8337767","1.0744","2.6031","A"
"18","Trait18","mrMLM","PstI.TP424566","1","8533790","6.0786e-05","0.0034","C"
"18","Trait18","mrMLM","PstI.TP983141","1","8569458","-1.1912e-05","7e-04","C"
"18","Trait18","mrMLM","PstI.TP426455","1","8609159","9.8948e-05","0.0055","C"
"18","Trait18","mrMLM","PstI.TP302093","1","8923298","-2.4016e-05","0.0013","C"
"18","Trait18","mrMLM","PstI.TP461927","1","9014162","0.0146","0.0806","A"
"18","Trait18","mrMLM","PstI.TP691225","1","9036250","-2e-04","0.0067","G"
"18","Trait18","mrMLM","PstI.TP443245","1","9039678","-0.2015","0.4367","C"
