"","x"
"1",0.449180295009686
"2",0.459816972785429
"3",0.43220975735224
"4",0.465757873653254
"5",0.488725880775666
"6",0.459048314430195
"7",0.352027704144677
"8",0.485110606449259
"9",0.447482494941657
"10",0.334157407082379
"11",0.452965822045145
"12",0.455678973326127
"13",0.442990649520872
"14",0.426049349329801
"15",0.471960530171052
"16",0.438458916143213
"17",0.424298459607769
"18",0.458100155864786
"19",0.425928364549096
"20",0.458949783354426
"21",0.484371516340798
"22",0.467910512344736
"23",0.420649951447123
"24",0.448318531553207
"25",0.452705173689997
"26",0.42305826340927
"27",0.373712877835089
"28",0.459995051045248
"29",0.472194504208999
"30",0.446384225843134
"31",0.384884127019582
"32",0.442487204509581
"33",0.359004138805436
"34",0.430957688131987
"35",0.425807873547029
"36",0.445517660881208
"37",0.440647380606794
"38",0.467727591815192
"39",0.427302203193916
"40",0.473767000566562
"41",0.457897461855008
"42",0.450551980499547
"43",0.45483315455941
"44",0.451632781398997
"45",0.463128507811339
"46",0.468126340537793
"47",0.459375464130835
"48",0.452273896753182
"49",0.428886779138009
"50",0.455343619128764
"51",0.456390343885209
"52",0.47838931160804
"53",0.446553558960084
"54",0.455659726157214
"55",0.479598879723715
"56",0.315659561192202
"57",0.446485598349765
"58",0.427952959417109
"59",0.454800563067569
"60",0.450737246292684
"61",0.476537188706693
"62",0.374875615679576
"63",0.453467185556902
"64",0.365882363433802
"65",0.434156972507325
"66",0.475604907294649
"67",0.465977066749454
"68",0.436811716587998
"69",0.449130498256564
"70",0.472918895955836
"71",0.385932094537741
"72",0.442485231116125
"73",0.390420706699707
"74",0.457663294423096
"75",0.46843101353106
"76",0.428023275780132
"77",0.450740105780099
"78",0.43310567783408
"79",0.375562253995279
"80",0.477521260229893
"81",0.441966796728159
"82",0.456065528145005
"83",0.471544690883794
"84",0.453553492100392
"85",0.355246847787986
"86",0.472385333822484
"87",0.413744494523508
"88",0.344091991692648
"89",0.463165658463268
"90",0.409759094152175
"91",0.360024395640919
"92",0.437129656223335
"93",0.431128417775383
"94",0.438672881205829
"95",0.462000897415216
"96",0.458058925813216
"97",0.474070968484791
"98",0.455573028356456
"99",0.463185716459794
"100",0.455395844957647
