"","x"
"1",0.439653650393026
"2",0.394631342345169
"3",0.397862599213371
"4",0.367830892212138
"5",0.398967607579497
"6",0.423886814579446
"7",0.433012234584714
"8",0.396465632773927
"9",0.404632939082704
"10",0.407413856338391
"11",0.44121026185722
"12",0.418229273141313
"13",0.407003092965128
"14",0.437143020507529
"15",0.390137307013871
"16",0.400393753324692
"17",0.410047142053191
"18",0.414784814246878
"19",0.430858973556532
"20",0.405770100301573
"21",0.403196221575274
"22",0.406663625366848
"23",0.451612379613031
"24",0.439455953857391
"25",0.414357768750381
"26",0.409308223730659
"27",0.373883174904717
"28",0.419146290444689
"29",0.456216244371496
"30",0.4585597680355
"31",0.373798346735482
"32",0.425073003501665
"33",0.3825686307294
"34",0.411333888588692
"35",0.360576289714328
"36",0.40287036337841
"37",0.418814983501044
"38",0.470863148217181
"39",0.40507859184969
"40",0.368045866350739
"41",0.390621881611409
"42",0.433703762060288
"43",0.400633888346329
"44",0.431499670319619
"45",0.429997765573646
"46",0.449082743717097
"47",0.415792941154096
"48",0.425073979193132
"49",0.399173683711547
"50",0.43914384573954
"51",0.417661454821809
"52",0.41709097887032
"53",0.41843791181204
"54",0.431389090625257
"55",0.406087540216743
"56",0.426215597140101
"57",0.412953778419398
"58",0.392644370373206
"59",0.398805850436561
"60",0.38563924448454
"61",0.372844918577003
"62",0.394591792569136
"63",0.392588100051992
"64",0.456431390542422
"65",0.404298047911458
"66",0.417604697397546
"67",0.439415667802811
"68",0.406225938536627
"69",0.431952399418857
"70",0.374940916152665
"71",0.428057749222385
"72",0.373789816505589
"73",0.421537173847272
"74",0.413959466435557
"75",0.410882417277228
"76",0.366680345473459
"77",0.386356616277695
"78",0.410099982231556
"79",0.366298354234816
"80",0.385119685509507
"81",0.428534263102391
"82",0.424582106650245
"83",0.443180311090659
"84",0.37742182162395
"85",0.409995624609405
"86",0.393760290540097
"87",0.422407805871593
"88",0.395722862273456
"89",0.407759927320606
"90",0.399657171280391
"91",0.445069311214021
"92",0.3883156152325
"93",0.379281772146561
"94",0.409518176057936
"95",0.384783580617144
"96",0.387463406649378
"97",0.379182196815661
"98",0.398935210191711
"99",0.418241795823098
"100",0.342855559080783
