"","x"
"1",0.451909659271378
"2",0.411893288650915
"3",0.442154992500958
"4",0.450741690067402
"5",0.465615606698662
"6",0.469320884306436
"7",0.47308713376035
"8",0.419489056568904
"9",0.454925123547831
"10",0.448480490501819
"11",0.439939728444421
"12",0.449784651935362
"13",0.427675286555891
"14",0.455553115019693
"15",0.423471263855289
"16",0.453522073348822
"17",0.432613543632718
"18",0.441743724333467
"19",0.414352306271695
"20",0.404906016095873
"21",0.444052183435625
"22",0.436951150841636
"23",0.420862317615082
"24",0.445762520689814
"25",0.421704409845572
"26",0.457056285846448
"27",0.456510151715645
"28",0.437185835214083
"29",0.451577625391829
"30",0.471992104185213
"31",0.446265641306457
"32",0.42953379978715
"33",0.472277236710077
"34",0.443384951563069
"35",0.451802398286869
"36",0.447898493417461
"37",0.439514960686901
"38",0.466212473952886
"39",0.414228471301365
"40",0.4622187262604
"41",0.423308515568838
"42",0.436826820122178
"43",0.461695091069339
"44",0.455263978548816
"45",0.446626318042891
"46",0.447139639489449
"47",0.471798318862799
"48",0.469510955506913
"49",0.46065033309865
"50",0.466637050472042
"51",0.464057052168029
"52",0.452563371991302
"53",0.437155732681148
"54",0.449533822760658
"55",0.431419250307136
"56",0.435621046077803
"57",0.431729876413752
"58",0.478089146462489
"59",0.453422989796255
"60",0.447048999518973
"61",0.451057630022127
"62",0.43195598934647
"63",0.462016126254616
"64",0.453639581483679
"65",0.394869686418563
"66",0.443259184868649
"67",0.465391018105675
"68",0.429294138891932
"69",0.464139366848502
"70",0.452857492046464
"71",0.474573315615475
"72",0.43338905824012
"73",0.448850233275467
"74",0.454603300005085
"75",0.46879966507828
"76",0.441567164229172
"77",0.461628165910928
"78",0.438106085013076
"79",0.452846321986552
"80",0.445476393307937
"81",0.45377472042118
"82",0.429275392565907
"83",0.469457971043585
"84",0.4717835961056
"85",0.460089699514837
"86",0.447273593738941
"87",0.43682552779547
"88",0.459028480789979
"89",0.49338962876661
"90",0.437218434145086
"91",0.445174473207677
"92",0.401506421693552
"93",0.437904184433508
"94",0.464808175847575
"95",0.460160942402773
"96",0.424341495124156
"97",0.460929246742996
"98",0.479609429776227
"99",0.448047706871678
"100",0.454214078574485
