SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
PstI.TP457393,1,60097068,0.00110850977028015,0.245967741935484,124,0.327150304643323,0.388208640612735,0.913831732507253,-0.916222896180722
PstI.TP745785,6,45615805,0.00112818732408303,0.423387096774194,124,0.327150304643323,0.388013607284397,0.913831732507253,-0.770914745341571
PstI.TP1071296,11,7466,0.0052345956005132,0.149193548387097,124,0.327150304643323,0.371377991542814,0.919178919595994,0.816385937695906
NsiI.TP827851,4,12330408,0.00580023294273577,0.0564516129032258,124,0.327150304643323,0.370294107485071,0.919178919595994,1.40955455472223
NsiI.TP482264,1,66520178,0.00592621783435096,0.0524193548387096,124,0.327150304643323,0.370067610275867,0.919178919595994,-1.12957969059342
PstI.TP789647,3,69354547,0.00622203328277265,0.358870967741935,124,0.327150304643323,0.369554805676001,0.919178919595994,0.588059807328135
PstI.TP339945,11,2686,0.00668004512446732,0.0645161290322581,124,0.327150304643323,0.368808638387587,0.919178919595994,-1.37533023935541
PstI.TP411848,11,3188,0.00705460581200538,0.439516129032258,124,0.327150304643323,0.368236805467748,0.919178919595994,-0.595848505554493
PstI.TP55941,6,51146867,0.00814897519239982,0.245967741935484,124,0.327150304643323,0.366730736361602,0.919178919595994,-0.664449210917275
PstI.TP292777,7,64227793,0.00819897725981535,0.0524193548387096,124,0.327150304643323,0.366667029678965,0.919178919595994,1.01938192175259
PstI.TP744473,3,61669976,0.00893950696285954,0.104838709677419,124,0.327150304643323,0.365768076480593,0.919178919595994,-0.757011626036017
PstI.TP152056,5,64031521,0.0091886080201122,0.0725806451612903,124,0.327150304643323,0.365482975485898,0.919178919595994,1.05480705435776
PstI.TP476886,2,55394288,0.00980321728888472,0.209677419354839,124,0.327150304643323,0.364812544367658,0.919178919595994,-0.773607857223134
PstI.TP433679,11,3324,0.0112048147433864,0.137096774193548,124,0.327150304643323,0.363434233181667,0.919178919595994,0.665057592538528
PstI.TP171713,4,6902976,0.0117159771597664,0.0685483870967742,124,0.327150304643323,0.362975776339935,0.919178919595994,0.953902617891268
PstI.TP459121,1,78162835,0.0117606517906944,0.0685483870967742,124,0.327150304643323,0.362936702099523,0.919178919595994,-1.08593535680237
PstI.TP1025634,2,71277610,0.0126805060882184,0.0685483870967742,124,0.327150304643323,0.362164816364976,0.919178919595994,1.00229461238229
PstI.TP993272,2,58286678,0.0132249949477881,0.451612903225806,124,0.327150304643323,0.36173494370393,0.919178919595994,-1.76103741092151
PstI.TP815977,8,47698137,0.0137174497714524,0.330645161290323,124,0.327150304643323,0.361361755061055,0.919178919595994,0.553824637808705
PstI.TP1200270,2,13518060,0.0138609304211998,0.108870967741935,124,0.327150304643323,0.361255648970975,0.919178919595994,-0.905960251432493
PstI.TP965825,3,63530528,0.015845456843268,0.0766129032258065,124,0.327150304643323,0.359895471896796,0.919178919595994,-1.23805526856709
PstI.TP834454,11,5776,0.0163883623840509,0.0766129032258065,124,0.327150304643323,0.359554300276222,0.919178919595994,-1.17441656324463
PstI.TP1238303,6,50987036,0.016418419782242,0.133064516129032,124,0.327150304643323,0.359535758239782,0.919178919595994,0.711246002689993
PstI.TP647611,4,59195320,0.0167796251050559,0.141129032258065,124,0.327150304643323,0.359315671091074,0.919178919595994,-0.840127119998862
PstI.TP790069,2,699673,0.0180179621591835,0.262096774193548,124,0.327150304643323,0.358597084013144,0.919178919595994,0.849384396263806
PstI.TP797083,3,58432596,0.0187258092714488,0.0967741935483871,124,0.327150304643323,0.358209199376438,0.919178919595994,-0.853422177070555
PstI.TP1032333,3,3528771,0.019487108182192,0.141129032258065,124,0.327150304643323,0.357808805219918,0.919178919595994,0.658828419720267
PstI.TP590182,1,71928782,0.0196049661638932,0.0766129032258065,124,0.327150304643323,0.357748287919547,0.919178919595994,0.914869274574819
PstI.TP890801,2,72613106,0.0196269100013763,0.0806451612903226,124,0.327150304643323,0.357737062392294,0.919178919595994,-0.79295188409382
PstI.TP96953,11,798,0.0228000820454203,0.435483870967742,124,0.327150304643323,0.35623879096856,0.919178919595994,0.942085277543168
NsiI.TP350913,11,12980,0.0230204983351768,0.0524193548387096,124,0.327150304643323,0.356142986867792,0.919178919595994,1.43134445254934
PstI.TP82969,11,695,0.0232848689157938,0.0846774193548387,124,0.327150304643323,0.356029341551206,0.919178919595994,0.73839793045177
PstI.TP1281534,11,9033,0.0244947016651231,0.229838709677419,124,0.327150304643323,0.355526016050265,0.919178919595994,0.622432967253233
PstI.TP401749,7,8817658,0.0256337245753205,0.157258064516129,124,0.327150304643323,0.355075499748618,0.919178919595994,0.717417104432243
PstI.TP31817,11,252,0.0263105024925023,0.262096774193548,124,0.327150304643323,0.35481768910017,0.919178919595994,-0.54141313290928
PstI.TP105605,3,54845915,0.0270179025248283,0.0806451612903226,124,0.327150304643323,0.354555575832238,0.919178919595994,-1.3464170035912
PstI.TP178843,10,51681279,0.0271431561115328,0.0887096774193549,124,0.327150304643323,0.354509919961071,0.919178919595994,-0.695018798742583
PstI.TP396501,3,62733946,0.0273056364170342,0.0725806451612903,124,0.327150304643323,0.354451024450092,0.919178919595994,-0.935498483589394
PstI.TP1204344,11,8498,0.0274161993931753,0.233870967741935,124,0.327150304643323,0.35441115866472,0.919178919595994,0.556527757866822
PstI.TP1014210,11,7040,0.0274945293432476,0.0564516129032258,124,0.327150304643323,0.354383017610181,0.919178919595994,0.871626018365436
NsiI.TP730441,3,70813388,0.0277814469202184,0.0806451612903226,124,0.327150304643323,0.354280655844389,0.919178919595994,-1.08506311282448
PstI.TP451853,11,3460,0.028009774184383,0.266129032258065,124,0.327150304643323,0.354199990388683,0.919178919595994,-0.520011189780434
PstI.TP836173,11,5793,0.0281077717945204,0.181451612903226,124,0.327150304643323,0.354165581406157,0.919178919595994,0.581151574269107
PstI.TP856013,11,5962,0.0281656312033179,0.0564516129032258,124,0.327150304643323,0.354145325133845,0.919178919595994,1.12922985742994
PstI.TP455545,1,75986610,0.0284270037387036,0.467741935483871,124,0.327150304643323,0.354054363745774,0.919178919595994,0.468029965981082
PstI.TP855559,11,5958,0.0288453799924917,0.25,124,0.327150304643323,0.353910583817568,0.919178919595994,0.67601396762704
PstI.TP940999,3,66708999,0.0289549641074581,0.0524193548387097,124,0.327150304643323,0.353873287530395,0.919178919595994,0.77679025425666
PstI.TP15780,9,56211895,0.0299053949655505,0.169354838709677,124,0.327150304643323,0.353555931079893,0.919178919595994,-0.584654553130054
PstI.TP774963,6,1911989,0.0302630511098152,0.161290322580645,124,0.327150304643323,0.353439256366115,0.919178919595994,-0.683449338547733
PstI.TP469520,6,53807168,0.0305453308332358,0.185483870967742,124,0.327150304643323,0.353348194851659,0.919178919595994,0.609309661120918
NsiI.TP213158,2,67720379,0.0308622446467609,0.274193548387097,124,0.327150304643323,0.353247014181386,0.919178919595994,-0.53226058373767
PstI.TP589466,11,4216,0.0321461514291149,0.201612903225806,124,0.327150304643323,0.352848047446144,0.919178919595994,-0.611510582518644
PstI.TP1193013,6,60825902,0.0328340009050849,0.100806451612903,124,0.327150304643323,0.352641178503141,0.919178919595994,1.04971055386528
PstI.TP1155086,9,50004653,0.0335087380106667,0.233870967741935,124,0.327150304643323,0.352442661733521,0.919178919595994,0.77073691482319
PstI.TP350614,9,2097298,0.033726326758456,0.129032258064516,124,0.327150304643323,0.352379545430662,0.919178919595994,0.651114628408191
PstI.TP70600,9,46098921,0.03380316621208,0.483870967741935,124,0.327150304643323,0.352357359456309,0.919178919595994,-0.52256624386587
